customer_id,risk_score,risk_tier,decision,top_risk_factors,F1_list_match,F2_behaviour,F3_suspicious,F4_aml_noise,F5_identity,sanctions_flag,pep_flag,adverse_media_flag,fraud_history_flag,document_status,country_risk,structuring_flag,digital_risk_score
C5528,47.62,MEDIUM,MANUAL_REVIEW,Politically Exposed Person (PEP); Adverse media / negative news detected; Structuring pattern detected (txn/income ratio anomaly),70,56.585,35.0,50.0,12.0,0,1,1,0,Complete,Medium,1,89
C5529,22.64,LOW,APPROVE,No significant risk factors identified,0,10.190000000000001,20.0,83.0,0.0,0,0,0,0,Complete,Medium,0,6
C5530,24.65,LOW,APPROVE,Prior fraud history on record,0,21.990000000000002,0.0,75.0,35.0,0,0,0,1,Complete,Low,0,37
C5531,42.38,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Adverse media / negative news detected; High-risk country of origin,50,29.66,55.0,25.0,53.0,0,0,1,1,Complete,High,0,58
C5532,37.34,MEDIUM,MANUAL_REVIEW,Politically Exposed Person (PEP); KYC documents missing,70,17.19,0.0,58.0,32.0,0,1,0,0,Missing,Low,0,0
C5533,25.14,LOW,APPROVE,Structuring pattern detected (txn/income ratio anomaly),0,25.68,20.0,66.5,18.0,0,0,0,0,Complete,Medium,1,2
C5534,25.78,LOW,APPROVE,Prior fraud history on record; Structuring pattern detected (txn/income ratio anomaly),0,52.64,0.0,50.0,35.0,0,0,0,1,Complete,Low,1,61
C5535,25.77,LOW,APPROVE,Prior fraud history on record; High digital / device fraud risk score,0,56.585,0.0,41.5,41.0,0,0,0,1,Complete,Low,0,95
C5536,44.33,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Adverse media / negative news detected; Customer address unverified,50,25.88,45.0,50.0,51.0,0,0,1,1,Complete,Low,0,47
C5537,17.83,LOW,APPROVE,High digital / device fraud risk score; KYC documents incomplete (partial),0,69.145,0.0,12.5,10.0,0,0,0,0,Partial,Low,0,77
C5538,32.82,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Structuring pattern detected (txn/income ratio anomaly); High digital / device fraud risk score,0,75.35,30.0,25.0,45.0,0,0,0,1,Complete,Low,1,93
C5539,37.17,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; High-risk country of origin; High digital / device fraud risk score,0,40.605000000000004,70.0,41.5,45.0,0,0,0,1,Complete,High,0,71
C5540,17.18,LOW,APPROVE,Prior fraud history on record,0,21.634999999999998,0.0,29.0,47.0,0,0,0,1,Complete,Low,0,33
C5541,33.95,MEDIUM,MANUAL_REVIEW,Politically Exposed Person (PEP); KYC documents missing; High digital / device fraud risk score,70,45.74,0.0,12.5,32.0,0,1,0,0,Missing,Low,0,87
C5542,34.61,MEDIUM,MANUAL_REVIEW,Adverse media / negative news detected; High digital / device fraud risk score,50,36.575,15.0,50.0,12.0,0,0,1,0,Complete,Low,0,72
C5543,17.95,LOW,APPROVE,Prior fraud history on record; Customer address unverified,0,5.98,50.0,0.0,45.0,0,0,0,1,Complete,Medium,0,8
C5544,11.62,LOW,APPROVE,Prior fraud history on record; KYC documents missing,0,16.865000000000002,0.0,0.0,55.0,0,0,0,1,Missing,Low,0,28
C5545,22.89,LOW,APPROVE,Prior fraud history on record; High-risk country of origin,0,18.68,40.0,25.0,41.0,0,0,0,1,Complete,High,0,33
C5546,19.22,LOW,APPROVE,Prior fraud history on record; KYC documents incomplete (partial),0,16.365000000000002,0.0,41.5,51.0,0,0,0,1,Partial,Low,0,27
C5547,22.59,LOW,APPROVE,Prior fraud history on record; High digital / device fraud risk score,0,39.185,20.0,12.5,55.0,0,0,0,1,Complete,Medium,0,73
C5548,38.53,MEDIUM,MANUAL_REVIEW,Adverse media / negative news detected; High-risk country of origin; Customer address unverified,50,6.155,85.0,16.5,30.0,0,0,1,0,Complete,High,0,3
C5549,16.11,LOW,APPROVE,High-risk country of origin,0,36.045,40.0,0.0,6.0,0,0,0,0,Complete,High,0,48
C5550,6.53,LOW,APPROVE,No significant risk factors identified,0,28.155,0.0,0.0,6.0,0,0,0,0,Complete,Low,0,40
C5551,10.58,LOW,APPROVE,High digital / device fraud risk score,0,48.385,0.0,0.0,6.0,0,0,0,0,Complete,Low,0,79
C5552,20.33,LOW,APPROVE,Prior fraud history on record; KYC documents incomplete (partial),0,35.385,20.0,12.5,45.0,0,0,0,1,Partial,Medium,0,64
C5553,22.66,LOW,APPROVE,No significant risk factors identified,0,15.815,20.0,58.0,26.0,0,0,0,0,Complete,Medium,0,9
C5554,23.32,LOW,APPROVE,High digital / device fraud risk score,0,46.62,20.0,50.0,0.0,0,0,0,0,Complete,Medium,0,88
C5555,40.62,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Politically Exposed Person (PEP); KYC documents incomplete (partial),70,26.865000000000002,0.0,41.5,63.0,0,1,0,1,Partial,Low,0,44
C5556,13.77,LOW,APPROVE,KYC documents incomplete (partial),0,5.359999999999999,20.0,16.5,36.0,0,0,0,0,Partial,Medium,0,5
C5557,28.65,MEDIUM,MANUAL_REVIEW,Adverse media / negative news detected,50,49.265,15.0,16.5,0.0,0,0,1,0,Complete,Low,0,65
C5558,38.54,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Adverse media / negative news detected,50,29.96,15.0,50.0,47.0,0,0,1,1,Complete,Low,0,48
C5559,17.15,LOW,APPROVE,No significant risk factors identified,0,23.259999999999998,0.0,62.5,0.0,0,0,0,0,Complete,Low,0,34
C5560,13.32,LOW,APPROVE,High digital / device fraud risk score,0,50.085,0.0,16.5,0.0,0,0,0,0,Complete,Low,0,92
C5561,48.21,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Adverse media / negative news detected; High-risk country of origin,50,43.78,55.0,41.5,51.0,0,0,1,1,Partial,High,0,76
C5562,38.01,MEDIUM,MANUAL_REVIEW,Politically Exposed Person (PEP); Customer address unverified,70,35.535,30.0,25.0,16.0,0,1,0,0,Complete,Low,0,68
C5563,28.3,LOW,APPROVE,Prior fraud history on record; KYC documents incomplete (partial); Customer address unverified,0,8.74,50.0,41.5,55.0,0,0,0,1,Partial,Medium,0,8
C5564,18.96,LOW,APPROVE,Prior fraud history on record,0,10.525,0.0,58.0,35.0,0,0,0,1,Complete,Low,0,9
C5565,20.47,LOW,APPROVE,Prior fraud history on record; Customer address unverified,0,9.105,30.0,25.0,51.0,0,0,0,1,Complete,Low,0,12
C5566,29.99,LOW,APPROVE,Prior fraud history on record; High digital / device fraud risk score; KYC documents incomplete (partial),0,46.18,20.0,50.0,45.0,0,0,0,1,Partial,Medium,0,78
C5567,17.45,LOW,APPROVE,High-risk country of origin,0,13.25,40.0,25.0,12.0,0,0,0,0,Complete,High,0,19
C5568,12.18,LOW,APPROVE,No significant risk factors identified,0,1.88,0.0,50.0,12.0,0,0,0,0,Complete,Low,0,1
C5569,25.09,LOW,APPROVE,Prior fraud history on record; KYC documents incomplete (partial),0,22.195,0.0,50.0,71.0,0,0,0,1,Partial,Low,0,27
C5570,27.11,LOW,APPROVE,Prior fraud history on record,0,14.295,20.0,75.0,35.0,0,0,0,1,Complete,Medium,0,27
C5571,49.24,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Politically Exposed Person (PEP); High-risk country of origin,70,39.935,70.0,0.0,65.0,0,1,0,1,Complete,High,0,78
C5572,37.5,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; High-risk country of origin; KYC documents incomplete (partial),0,73.72999999999999,40.0,25.0,65.0,0,0,0,1,Partial,High,0,57
C5573,21.33,LOW,APPROVE,Prior fraud history on record; Customer address unverified,0,13.39,30.0,25.0,51.0,0,0,0,1,Complete,Low,0,17
C5574,48.38,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Politically Exposed Person (PEP); High-risk country of origin,70,29.165,40.0,50.0,47.0,0,1,0,1,Complete,High,0,47
C5575,17.17,LOW,APPROVE,Prior fraud history on record; KYC documents incomplete (partial),0,18.09,0.0,25.0,57.0,0,0,0,1,Partial,Low,0,24
C5576,38.64,MEDIUM,MANUAL_REVIEW,High-risk country of origin; High digital / device fraud risk score,0,48.71,40.0,100.0,6.0,0,0,0,0,Complete,High,0,87
C5577,17.38,LOW,APPROVE,Prior fraud history on record,0,6.13,0.0,50.0,41.0,0,0,0,1,Complete,Low,0,7
C5578,19.96,LOW,APPROVE,High digital / device fraud risk score,0,53.82,0.0,41.5,6.0,0,0,0,0,Complete,Low,0,84
C5579,26.24,LOW,APPROVE,High-risk country of origin; High digital / device fraud risk score; KYC documents incomplete (partial),0,54.19,40.0,25.0,16.0,0,0,0,0,Partial,High,0,78
C5580,35.36,MEDIUM,MANUAL_REVIEW,High-risk country of origin; High digital / device fraud risk score; Customer address unverified,0,41.32,70.0,58.0,10.0,0,0,0,0,Complete,High,0,82
C5581,20.01,LOW,APPROVE,Prior fraud history on record; High digital / device fraud risk score,0,49.28,20.0,0.0,41.0,0,0,0,1,Complete,Medium,0,94
C5582,6.44,LOW,APPROVE,No significant risk factors identified,0,19.715,0.0,12.5,0.0,0,0,0,0,Complete,Low,0,39
C5583,15.77,LOW,APPROVE,Prior fraud history on record,0,43.615,0.0,0.0,47.0,0,0,0,1,Complete,Low,0,63
C5584,24.84,LOW,APPROVE,KYC documents missing,0,5.22,20.0,75.0,32.0,0,0,0,0,Missing,Medium,0,2
C5585,20.21,LOW,APPROVE,Prior fraud history on record; High digital / device fraud risk score; KYC documents incomplete (partial),0,46.28,0.0,16.5,51.0,0,0,0,1,Partial,Low,0,92
C5586,38.19,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; High-risk country of origin; High digital / device fraud risk score,0,53.22,70.0,25.0,57.0,0,0,0,1,Complete,High,0,88
C5587,26.06,LOW,APPROVE,Prior fraud history on record; High digital / device fraud risk score,0,42.525,20.0,41.5,35.0,0,0,0,1,Complete,Medium,0,77
C5588,25.34,LOW,APPROVE,Adverse media / negative news detected; KYC documents incomplete (partial),50,16.685,15.0,25.0,10.0,0,0,1,0,Partial,Low,0,25
C5589,23.3,LOW,APPROVE,Prior fraud history on record,0,28.76,20.0,41.5,35.0,0,0,0,1,Complete,Medium,0,56
C5590,19.65,LOW,APPROVE,Prior fraud history on record; High-risk country of origin,0,31.99,40.0,0.0,35.0,0,0,0,1,Complete,High,0,61
C5591,23.57,LOW,APPROVE,Adverse media / negative news detected; Structuring pattern detected (txn/income ratio anomaly),50,15.37,15.0,25.0,0.0,0,0,1,0,Complete,Low,1,2
C5592,17.13,LOW,APPROVE,Prior fraud history on record; High-risk country of origin; KYC documents incomplete (partial),0,7.415,40.0,0.0,51.0,0,0,0,1,Partial,High,0,9
C5593,31.11,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; High-risk country of origin; Customer address unverified,0,26.815,70.0,25.0,45.0,0,0,0,1,Complete,High,0,40
C5594,19.86,LOW,APPROVE,Prior fraud history on record; High-risk country of origin,0,7.535,40.0,16.5,47.0,0,0,0,1,Complete,High,0,14
C5595,16.12,LOW,APPROVE,Prior fraud history on record; KYC documents incomplete (partial),0,10.34,20.0,16.5,45.0,0,0,0,1,Partial,Medium,0,19
C5596,23.75,LOW,APPROVE,Prior fraud history on record; KYC documents missing,0,39.019999999999996,0.0,25.0,73.0,0,0,0,1,Missing,Low,0,50
C5597,24.68,LOW,APPROVE,High digital / device fraud risk score,0,45.375,20.0,58.0,0.0,0,0,0,0,Complete,Medium,0,87
C5598,26.66,LOW,APPROVE,Prior fraud history on record; High digital / device fraud risk score,0,53.06,20.0,25.0,47.0,0,0,0,1,Complete,Medium,0,99
C5599,25.23,LOW,APPROVE,High-risk country of origin; High digital / device fraud risk score,0,44.655,40.0,41.5,0.0,0,0,0,0,Complete,High,0,82
C5600,10.44,LOW,APPROVE,KYC documents incomplete (partial),0,44.71,0.0,0.0,10.0,0,0,0,0,Partial,Low,0,59
C5601,27.41,LOW,APPROVE,Prior fraud history on record; High digital / device fraud risk score,0,56.795,20.0,25.0,47.0,0,0,0,1,Complete,Medium,0,100
C5602,25.38,LOW,APPROVE,High digital / device fraud risk score,0,48.885,20.0,58.0,0.0,0,0,0,0,Complete,Medium,0,92
C5603,23.22,LOW,APPROVE,High-risk country of origin; High digital / device fraud risk score; KYC documents incomplete (partial),0,39.11,40.0,25.0,16.0,0,0,0,0,Partial,High,0,72
C5604,14.94,LOW,APPROVE,No significant risk factors identified,0,20.705,20.0,25.0,12.0,0,0,0,0,Complete,Medium,0,36
C5605,20.7,LOW,APPROVE,Prior fraud history on record; KYC documents incomplete (partial),0,44.755,0.0,25.0,45.0,0,0,0,1,Partial,Low,0,66
C5606,20.01,LOW,APPROVE,KYC documents missing,0,35.065,0.0,50.0,20.0,0,0,0,0,Missing,Low,0,66
C5607,27.7,LOW,APPROVE,Prior fraud history on record; Customer address unverified,0,20.245,30.0,50.0,51.0,0,0,0,1,Complete,Low,0,39
C5608,38.83,MEDIUM,MANUAL_REVIEW,Politically Exposed Person (PEP); High-risk country of origin; High digital / device fraud risk score,70,45.66,40.0,16.5,6.0,0,1,0,0,Complete,High,0,75
C5609,18.78,LOW,APPROVE,No significant risk factors identified,0,18.88,0.0,75.0,0.0,0,0,0,0,Complete,Low,0,34
C5610,36.92,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; KYC documents missing; Customer address unverified,0,5.845,30.0,100.0,65.0,0,0,0,1,Missing,Low,0,0
C5611,26.32,LOW,APPROVE,Prior fraud history on record; High digital / device fraud risk score; KYC documents incomplete (partial),0,43.34,0.0,50.0,51.0,0,0,0,1,Partial,Low,0,86
C5612,25.77,LOW,APPROVE,Structuring pattern detected (txn/income ratio anomaly); KYC documents incomplete (partial),0,41.855000000000004,0.0,75.0,16.0,0,0,0,0,Partial,Low,1,56
C5613,14.58,LOW,APPROVE,No significant risk factors identified,0,23.42,20.0,25.0,6.0,0,0,0,0,Complete,Medium,0,42
C5614,20.8,LOW,APPROVE,High-risk country of origin,0,30.015,40.0,25.0,12.0,0,0,0,0,Complete,High,0,56
C5615,35.44,MEDIUM,MANUAL_REVIEW,KYC documents incomplete (partial); Customer address unverified,0,3.18,50.0,100.0,32.0,0,0,0,0,Partial,Medium,0,0
C5616,35.02,MEDIUM,MANUAL_REVIEW,KYC documents missing; Adverse media / negative news detected; High-risk country of origin,50,21.61,55.0,16.5,26.0,0,0,1,0,Missing,High,0,31
C5617,35.02,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Adverse media / negative news detected,50,17.835,35.0,29.0,41.0,0,0,1,1,Complete,Medium,0,29
C5618,13.07,LOW,APPROVE,KYC documents incomplete (partial),0,3.37,0.0,50.0,16.0,0,0,0,0,Partial,Low,0,0
C5619,75.0,HIGH,REJECT,Sanctions watchlist hit detected,100,1.56,0.0,66.5,0.0,1,0,0,0,Complete,Low,0,0
C5620,19.4,LOW,APPROVE,Prior fraud history on record; KYC documents incomplete (partial),0,18.26,20.0,25.0,45.0,0,0,0,1,Partial,Medium,0,36
C5621,22.36,LOW,APPROVE,High-risk country of origin,0,8.28,40.0,50.0,18.0,0,0,0,0,Complete,High,0,14
C5622,35.91,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; High-risk country of origin; Customer address unverified,0,34.31,70.0,41.5,45.0,0,0,0,1,Complete,High,0,60
C5623,17.6,LOW,APPROVE,KYC documents incomplete (partial),0,22.98,20.0,33.0,16.0,0,0,0,0,Partial,Medium,0,11
C5624,29.92,LOW,APPROVE,Prior fraud history on record; High digital / device fraud risk score,0,56.36,0.0,58.0,47.0,0,0,0,1,Complete,Low,0,89
C5625,32.27,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; High-risk country of origin; High digital / device fraud risk score,0,49.115,40.0,41.5,41.0,0,0,0,1,Complete,High,0,98
C5626,11.95,LOW,APPROVE,KYC documents incomplete (partial),0,18.240000000000002,0.0,25.0,22.0,0,0,0,0,Partial,Low,0,28
C5627,36.48,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Structuring pattern detected (txn/income ratio anomaly); High-risk country of origin,0,51.15,40.0,50.0,55.0,0,0,0,1,Complete,High,1,70
C5628,44.89,MEDIUM,MANUAL_REVIEW,Politically Exposed Person (PEP),70,44.93,0.0,83.0,12.0,0,1,0,0,Complete,Low,0,70
C5629,16.03,LOW,APPROVE,High digital / device fraud risk score; KYC documents incomplete (partial),0,56.125,0.0,16.5,10.0,0,0,0,0,Partial,Low,0,78
C5630,20.7,LOW,APPROVE,Prior fraud history on record; Customer address unverified,0,14.735,30.0,25.0,45.0,0,0,0,1,Complete,Low,0,23
C5631,27.64,LOW,APPROVE,Prior fraud history on record; High digital / device fraud risk score,0,41.97,20.0,50.0,35.0,0,0,0,1,Complete,Medium,0,78
C5632,11.74,LOW,APPROVE,High digital / device fraud risk score; KYC documents incomplete (partial),0,42.19,0.0,0.0,22.0,0,0,0,0,Partial,Low,0,79
C5633,28.33,LOW,APPROVE,Prior fraud history on record; High digital / device fraud risk score,0,56.42,0.0,50.0,47.0,0,0,0,1,Complete,Low,0,94
C5634,36.79,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Adverse media / negative news detected; KYC documents incomplete (partial),50,39.715,15.0,33.0,45.0,0,0,1,1,Partial,Low,0,36
C5635,31.36,MEDIUM,MANUAL_REVIEW,Adverse media / negative news detected,50,28.78,15.0,41.5,12.0,0,0,1,0,Complete,Low,0,56
C5636,22.05,LOW,APPROVE,Prior fraud history on record; High-risk country of origin,0,35.015,40.0,0.0,47.0,0,0,0,1,Complete,High,0,62
C5637,19.62,LOW,APPROVE,High-risk country of origin; High digital / device fraud risk score,0,45.605,40.0,12.5,0.0,0,0,0,0,Complete,High,0,91
C5638,23.87,LOW,APPROVE,Prior fraud history on record,0,6.62,20.0,66.5,35.0,0,0,0,1,Complete,Medium,0,13
C5639,19.46,LOW,APPROVE,High digital / device fraud risk score; Customer address unverified,0,38.29,30.0,12.5,22.0,0,0,0,0,Complete,Low,0,75
C5640,46.96,MEDIUM,MANUAL_REVIEW,Adverse media / negative news detected; High-risk country of origin; High digital / device fraud risk score,50,42.305,55.0,75.0,0.0,0,0,1,0,Complete,High,0,72
C5641,26.89,LOW,APPROVE,Customer address unverified,0,26.935000000000002,50.0,50.0,10.0,0,0,0,0,Complete,Medium,0,36
C5642,18.94,LOW,APPROVE,No significant risk factors identified,0,32.215,0.0,62.5,0.0,0,0,0,0,Complete,Low,0,62
C5643,17.41,LOW,APPROVE,High digital / device fraud risk score,0,37.065,0.0,50.0,0.0,0,0,0,0,Complete,Low,0,72
C5644,75.0,HIGH,REJECT,Sanctions watchlist hit detected; Prior fraud history on record; Structuring pattern detected (txn/income ratio anomaly),100,22.61,0.0,75.0,41.0,1,0,0,1,Complete,Low,1,8
C5645,5.8,LOW,APPROVE,No significant risk factors identified,0,12.475,0.0,16.5,0.0,0,0,0,0,Complete,Low,0,20
C5646,16.64,LOW,APPROVE,Customer address unverified,0,25.675,50.0,0.0,10.0,0,0,0,0,Complete,Medium,0,47
C5647,15.92,LOW,APPROVE,Prior fraud history on record,0,7.37,0.0,41.5,41.0,0,0,0,1,Complete,Low,0,6
C5648,35.74,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Structuring pattern detected (txn/income ratio anomaly); High-risk country of origin,0,37.425,40.0,75.0,35.0,0,0,0,1,Complete,High,1,34
C5649,34.75,MEDIUM,MANUAL_REVIEW,Structuring pattern detected (txn/income ratio anomaly); High digital / device fraud risk score; KYC documents incomplete (partial),0,58.74,50.0,50.0,20.0,0,0,0,0,Partial,Medium,1,94
C5650,11.76,LOW,APPROVE,No significant risk factors identified,0,24.775,0.0,25.0,12.0,0,0,0,0,Complete,Low,0,34
C5651,10.54,LOW,APPROVE,No significant risk factors identified,0,32.675,20.0,0.0,0.0,0,0,0,0,Complete,Medium,0,59
C5652,15.93,LOW,APPROVE,No significant risk factors identified,0,14.17,20.0,45.5,0.0,0,0,0,0,Complete,Medium,0,15
C5653,23.67,LOW,APPROVE,Prior fraud history on record; Customer address unverified,0,25.095,30.0,25.0,51.0,0,0,0,1,Complete,Low,0,39
C5654,6.62,LOW,APPROVE,KYC documents incomplete (partial),0,1.625,0.0,0.0,42.0,0,0,0,0,Partial,Low,0,2
C5655,20.65,LOW,APPROVE,KYC documents missing; High digital / device fraud risk score; Customer address unverified,0,50.74,30.0,0.0,30.0,0,0,0,0,Missing,Low,0,87
C5656,14.33,LOW,APPROVE,KYC documents incomplete (partial),0,59.64,0.0,0.0,16.0,0,0,0,0,Partial,Low,0,20
C5657,26.33,LOW,APPROVE,Prior fraud history on record; Structuring pattern detected (txn/income ratio anomaly); KYC documents incomplete (partial),0,18.91,30.0,41.5,55.0,0,0,0,1,Partial,Low,1,10
C5658,32.76,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; High-risk country of origin; High digital / device fraud risk score,0,51.565,40.0,41.5,41.0,0,0,0,1,Complete,High,0,85
C5659,41.82,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Politically Exposed Person (PEP); Customer address unverified,70,12.825,50.0,25.0,45.0,0,1,0,1,Complete,Medium,0,22
C5660,75.0,HIGH,REJECT,Sanctions watchlist hit detected; Prior fraud history on record; KYC documents incomplete (partial),100,30.34,30.0,25.0,61.0,1,0,0,1,Partial,Low,0,31
C5661,24.48,LOW,APPROVE,High-risk country of origin; KYC documents incomplete (partial),0,28.9,40.0,41.5,16.0,0,0,0,0,Partial,High,0,45
C5662,25.41,LOW,APPROVE,Prior fraud history on record; High digital / device fraud risk score; KYC documents incomplete (partial),0,43.315,0.0,50.0,45.0,0,0,0,1,Partial,Low,0,85
C5663,17.1,LOW,APPROVE,KYC documents incomplete (partial),0,15.98,20.0,33.0,22.0,0,0,0,0,Partial,Medium,0,29
C5664,26.76,LOW,APPROVE,KYC documents missing; Adverse media / negative news detected,50,24.825,15.0,16.5,20.0,0,0,1,0,Missing,Low,0,46
C5665,17.07,LOW,APPROVE,Prior fraud history on record; KYC documents missing,0,7.08,20.0,12.5,61.0,0,0,0,1,Missing,Medium,0,13
C5666,21.03,LOW,APPROVE,High-risk country of origin,0,19.17,40.0,41.5,6.0,0,0,0,0,Complete,High,0,29
C5667,38.44,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; KYC documents incomplete (partial); Customer address unverified,0,25.935,50.0,75.0,55.0,0,0,0,1,Partial,Medium,0,47
C5668,36.57,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Adverse media / negative news detected,50,37.1,15.0,33.0,47.0,0,0,1,1,Complete,Low,0,60
C5669,4.31,LOW,APPROVE,No significant risk factors identified,0,21.555,0.0,0.0,0.0,0,0,0,0,Complete,Low,0,38
C5670,16.75,LOW,APPROVE,Prior fraud history on record; KYC documents incomplete (partial),0,24.995,0.0,25.0,45.0,0,0,0,1,Partial,Low,0,49
C5671,28.69,LOW,APPROVE,Prior fraud history on record; High digital / device fraud risk score; Customer address unverified,0,50.705,30.0,29.0,45.0,0,0,0,1,Complete,Low,0,89
C5672,35.03,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Adverse media / negative news detected,50,26.915,15.0,25.0,61.0,0,0,1,1,Complete,Low,0,44
C5673,41.28,MEDIUM,MANUAL_REVIEW,Adverse media / negative news detected; Structuring pattern detected (txn/income ratio anomaly); KYC documents incomplete (partial),50,41.885000000000005,15.0,75.0,16.0,0,0,1,0,Partial,Low,1,34
C5674,16.55,LOW,APPROVE,Prior fraud history on record,0,27.48,20.0,0.0,47.0,0,0,0,1,Complete,Medium,0,48
C5675,25.56,LOW,APPROVE,Prior fraud history on record; High-risk country of origin; High digital / device fraud risk score,0,48.065,40.0,0.0,53.0,0,0,0,1,Complete,High,0,95
C5676,43.65,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; KYC documents missing; Customer address unverified,0,15.015,50.0,100.0,71.0,0,0,0,1,Missing,Medium,0,15
C5677,41.02,MEDIUM,MANUAL_REVIEW,Politically Exposed Person (PEP); High digital / device fraud risk score,70,44.59,0.0,58.0,20.0,0,1,0,0,Complete,Low,0,78
C5678,19.74,LOW,APPROVE,Prior fraud history on record,0,23.43,20.0,29.0,35.0,0,0,0,1,Complete,Medium,0,5
C5679,29.18,LOW,APPROVE,Prior fraud history on record; High-risk country of origin,0,25.175,40.0,50.0,41.0,0,0,0,1,Complete,High,0,49
C5680,26.81,LOW,APPROVE,Prior fraud history on record; Structuring pattern detected (txn/income ratio anomaly); High digital / device fraud risk score,0,78.285,0.0,25.0,41.0,0,0,0,1,Complete,Low,1,97
C5681,17.69,LOW,APPROVE,High-risk country of origin,0,27.445,40.0,16.5,6.0,0,0,0,0,Complete,High,0,37
C5682,33.58,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; High-risk country of origin,0,34.64,40.0,62.5,41.0,0,0,0,1,Complete,High,0,54
C5683,10.9,LOW,APPROVE,No significant risk factors identified,0,37.48,0.0,12.5,6.0,0,0,0,0,Complete,Low,0,70
C5684,75.0,HIGH,REJECT,Sanctions watchlist hit detected; High digital / device fraud risk score,100,43.93,0.0,62.5,12.0,1,0,0,0,Complete,Low,0,73
C5685,16.62,LOW,APPROVE,Prior fraud history on record,0,7.845,20.0,29.0,35.0,0,0,0,1,Complete,Medium,0,15
C5686,41.11,MEDIUM,MANUAL_REVIEW,Adverse media / negative news detected; Customer address unverified,50,23.54,45.0,58.0,22.0,0,0,1,0,Complete,Low,0,39
C5687,15.84,LOW,APPROVE,No significant risk factors identified,0,21.19,20.0,29.0,12.0,0,0,0,0,Complete,Medium,0,40
C5688,15.04,LOW,APPROVE,Prior fraud history on record,0,14.96,0.0,25.0,47.0,0,0,0,1,Complete,Low,0,4
C5689,24.63,LOW,APPROVE,Prior fraud history on record; High-risk country of origin; High digital / device fraud risk score,0,36.88,40.0,12.5,45.0,0,0,0,1,Partial,High,0,73
C5690,22.57,LOW,APPROVE,Prior fraud history on record; Customer address unverified,0,15.1,30.0,25.0,57.0,0,0,0,1,Complete,Low,0,30
C5691,25.66,LOW,APPROVE,Prior fraud history on record; High-risk country of origin; High digital / device fraud risk score,0,53.06,40.0,0.0,47.0,0,0,0,1,Complete,High,0,100
C5692,16.52,LOW,APPROVE,High digital / device fraud risk score,0,48.585,0.0,25.0,12.0,0,0,0,0,Complete,Low,0,84
C5693,34.85,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Structuring pattern detected (txn/income ratio anomaly); KYC documents incomplete (partial),0,73.5,30.0,25.0,61.0,0,0,0,1,Partial,Low,1,47
C5694,7.4,LOW,APPROVE,No significant risk factors identified,0,11.475,0.0,16.5,12.0,0,0,0,0,Complete,Low,0,5
C5695,36.32,MEDIUM,MANUAL_REVIEW,Adverse media / negative news detected; High-risk country of origin; Customer address unverified,50,22.115000000000002,85.0,0.0,16.0,0,0,1,0,Complete,High,0,29
C5696,13.6,LOW,APPROVE,No significant risk factors identified,0,18.525,20.0,25.0,6.0,0,0,0,0,Complete,Medium,0,30
C5697,19.51,LOW,APPROVE,No significant risk factors identified,0,27.025,20.0,41.5,12.0,0,0,0,0,Complete,Medium,0,49
C5698,10.74,LOW,APPROVE,Prior fraud history on record; KYC documents missing,0,12.465,0.0,0.0,55.0,0,0,0,1,Missing,Low,0,9
C5699,14.76,LOW,APPROVE,Structuring pattern detected (txn/income ratio anomaly),0,24.325,20.0,25.0,6.0,0,0,0,0,Complete,Medium,1,22
C5700,25.15,LOW,APPROVE,Prior fraud history on record; High digital / device fraud risk score,0,74.50999999999999,0.0,25.0,35.0,0,0,0,1,Complete,Low,0,84
C5701,13.76,LOW,APPROVE,Structuring pattern detected (txn/income ratio anomaly),0,39.295,0.0,25.0,6.0,0,0,0,0,Complete,Low,1,43
C5702,38.5,MEDIUM,MANUAL_REVIEW,Prior fraud history on record; Politically Exposed Person (PEP),70,24.24,0.0,50.0,41.0,0,1,0,1,Complete,Low,0,45
